route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_type,trip_footnote
56,hjun2506-Saturday-2-JU2025-0000010,4230337,"Stop&Shop (Manton Ave)",1,457969,560042,0,
31,hjun2506-Saturday-2-JU2025-0000010,4230338,"Brewery Parkade (Cranston)",1,457971,310023,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230339,"Stop&Shop (Manton Ave)",1,457970,560042,0,
31,hjun2506-Saturday-2-JU2025-0000010,4230340,"Brewery Parkade (Cranston)",1,457969,310023,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230341,"Stop&Shop (Manton Ave)",1,457967,560042,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230342,"Stop&Shop (Manton Ave)",1,458012,560042,0,
31,hjun2506-Saturday-2-JU2025-0000010,4230343,"Brewery Parkade (Cranston)",1,457970,310023,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230344,"Stop&Shop (Manton Ave)",1,457969,560042,0,
31,hjun2506-Saturday-2-JU2025-0000010,4230345,"Brewery Parkade (Cranston)",1,457967,310023,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230346,"Stop&Shop (Manton Ave)",1,457970,560042,0,
31,hjun2506-Saturday-2-JU2025-0000010,4230347,"Brewery Parkade (Cranston)",1,458012,310023,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230348,"Stop&Shop (Manton Ave)",1,457967,560042,0,
31,hjun2506-Saturday-2-JU2025-0000010,4230349,"Brewery Parkade (Cranston)",1,457969,310023,0,
31,hjun2506-Saturday-2-JU2025-0000010,4230350,"Brewery Parkade (Cranston)",1,457970,310023,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230351,"Stop&Shop (Manton Ave)",1,458012,560042,0,
31,hjun2506-Saturday-2-JU2025-0000010,4230352,"Brewery Parkade (Cranston)",1,457967,310023,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230353,"Stop&Shop (Manton Ave)",1,457969,560042,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230354,"Stop&Shop (Manton Ave)",1,457970,560042,0,
31,hjun2506-Saturday-2-JU2025-0000010,4230355,"Brewery Parkade (Cranston)",1,458012,310023,0,
31,hjun2506-Saturday-2-JU2025-0000010,4230356,"Brewery Parkade (Cranston)",1,457969,310023,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230357,"Stop&Shop (Manton Ave)",1,457967,560042,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230358,"Kennedy Plaza via Chalkstone Ave",0,457971,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230359,"Kennedy Plaza via Chalkstone Ave",0,457969,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230360,"Kennedy Plaza via Chalkstone Ave",0,457967,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230361,"Kennedy Plaza via Chalkstone Ave",0,457968,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230362,"Kennedy Plaza via Chalkstone Ave",0,457971,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230363,"Kennedy Plaza via Chalkstone Ave",0,457969,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230364,"Kennedy Plaza via Chalkstone Ave",0,457970,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230365,"Kennedy Plaza via Chalkstone Ave",0,457967,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230366,"Kennedy Plaza via Chalkstone Ave",0,457968,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230367,"Kennedy Plaza via Chalkstone Ave",0,458012,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230368,"Kennedy Plaza via Chalkstone Ave",0,457971,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230369,"Kennedy Plaza via Chalkstone Ave",0,457969,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230370,"Kennedy Plaza via Chalkstone Ave",0,457970,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230371,"Kennedy Plaza via Chalkstone Ave",0,457967,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230372,"Kennedy Plaza via Chalkstone Ave",0,457968,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230373,"Kennedy Plaza via Chalkstone Ave",0,458012,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230374,"Kennedy Plaza via Chalkstone Ave",0,457971,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230375,"Kennedy Plaza via Chalkstone Ave",0,457969,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230376,"Kennedy Plaza via Chalkstone Ave",0,457970,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230377,"Kennedy Plaza via Chalkstone Ave",0,457967,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230378,"Kennedy Plaza via Chalkstone Ave",0,457968,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230379,"Kennedy Plaza via Chalkstone Ave",0,458012,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230380,"Kennedy Plaza via Chalkstone Ave",0,457971,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230381,"Kennedy Plaza via Chalkstone Ave",0,457969,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230382,"Kennedy Plaza via Chalkstone Ave",0,457970,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230383,"Kennedy Plaza via Chalkstone Ave",0,457967,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230384,"Kennedy Plaza via Chalkstone Ave",0,457968,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230385,"Kennedy Plaza via Chalkstone Ave",0,458012,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230386,"Kennedy Plaza via Chalkstone Ave",0,457971,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230387,"Kennedy Plaza via Chalkstone Ave",0,457969,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230388,"Kennedy Plaza via Chalkstone Ave",0,457970,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230389,"Kennedy Plaza via Chalkstone Ave",0,457967,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230390,"Kennedy Plaza via Chalkstone Ave",0,457968,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230391,"Kennedy Plaza via Chalkstone Ave",0,458012,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230392,"Kennedy Plaza via Chalkstone Ave",0,457971,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230393,"Kennedy Plaza via Chalkstone Ave",0,457969,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230394,"Kennedy Plaza via Chalkstone Ave",0,457970,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230395,"Kennedy Plaza via Chalkstone Ave",0,457967,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230396,"Kennedy Plaza via Chalkstone Ave",0,457968,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230397,"Kennedy Plaza via Chalkstone Ave",0,458012,560040,0,
56,hjun2506-Saturday-2-JU2025-0000010,4230398,"Kennedy Plaza via Chalkstone Ave",0,457971,560040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230399,"Kennedy Plaza via Reservoir Ave",0,457914,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230400,"Kennedy Plaza via Reservoir Ave",0,457915,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230401,"Kennedy Plaza via Reservoir Ave",0,457916,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230402,"Kennedy Plaza via Reservoir Ave",0,457914,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230403,"Kennedy Plaza via Reservoir Ave",0,457915,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230404,"Kennedy Plaza via Reservoir Ave",0,457916,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230405,"Kennedy Plaza via Reservoir Ave",0,457914,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230406,"Kennedy Plaza via Reservoir Ave",0,457915,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230407,"Kennedy Plaza via Reservoir Ave",0,457916,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230408,"Kennedy Plaza via Reservoir Ave",0,457914,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230409,"Kennedy Plaza via Reservoir Ave",0,457915,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230410,"Kennedy Plaza via Reservoir Ave",0,457916,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230411,"Kennedy Plaza via Reservoir Ave",0,457914,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230412,"Kennedy Plaza via Reservoir Ave",0,457915,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230413,"Kennedy Plaza via Reservoir Ave",0,457916,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230414,"Kennedy Plaza via Reservoir Ave",0,457914,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230415,"Kennedy Plaza via Reservoir Ave",0,457915,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230416,"Kennedy Plaza via Reservoir Ave",0,457916,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230417,"Kennedy Plaza via Reservoir Ave",0,457914,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230418,"Kennedy Plaza via Reservoir Ave",0,457915,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230419,"Kennedy Plaza via Reservoir Ave",0,457916,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230420,"Kennedy Plaza via Reservoir Ave",0,457914,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230421,"Kennedy Plaza via Reservoir Ave",0,457915,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230422,"Kennedy Plaza via Reservoir Ave",0,457916,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230423,"Kennedy Plaza via Reservoir Ave",0,457914,210041,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230424,"CCRI Warwick via Reservoir Ave",1,457916,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230425,"CCRI Warwick via Reservoir Ave",1,457914,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230426,"CCRI Warwick via Reservoir Ave",1,457915,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230427,"CCRI Warwick via Reservoir Ave",1,457916,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230428,"CCRI Warwick via Reservoir Ave",1,457914,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230429,"CCRI Warwick via Reservoir Ave",1,457915,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230430,"CCRI Warwick via Reservoir Ave",1,457916,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230431,"CCRI Warwick via Reservoir Ave",1,457914,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230432,"CCRI Warwick via Reservoir Ave",1,457915,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230433,"CCRI Warwick via Reservoir Ave",1,457916,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230434,"CCRI Warwick via Reservoir Ave",1,457914,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230435,"CCRI Warwick via Reservoir Ave",1,457915,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230436,"CCRI Warwick via Reservoir Ave",1,457916,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230437,"CCRI Warwick via Reservoir Ave",1,457914,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230438,"CCRI Warwick via Reservoir Ave",1,457915,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230439,"CCRI Warwick via Reservoir Ave",1,457916,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230440,"CCRI Warwick via Reservoir Ave",1,457914,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230441,"CCRI Warwick via Reservoir Ave",1,457915,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230442,"CCRI Warwick via Reservoir Ave",1,457916,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230443,"CCRI Warwick via Reservoir Ave",1,457914,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230444,"CCRI Warwick via Reservoir Ave",1,457915,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230445,"CCRI Warwick via Reservoir Ave",1,457916,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230446,"CCRI Warwick via Reservoir Ave",1,457914,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230447,"CCRI Warwick via Reservoir Ave",1,457915,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230448,"CCRI Warwick via Reservoir Ave",1,457916,210040,0,
21,hjun2506-Saturday-2-JU2025-0000010,4230449,"Kennedy Plaza via Reservoir Ave",0,457916,210041,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230454,"Diamond Hill Plaza",0,457923,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230456,"Memorial Drive",1,457923,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230457,"Memorial Drive",1,457923,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230458,"Diamond Hill Plaza",0,457923,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230459,"Diamond Hill Plaza",0,457922,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230460,"Memorial Drive",1,457922,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230461,"Memorial Drive",1,457922,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230462,"Diamond Hill Plaza",0,457922,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230463,"Memorial Drive",1,457923,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230464,"Memorial Drive",1,457922,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230465,"Diamond Hill Plaza",0,457923,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230466,"Diamond Hill Plaza",0,457922,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230467,"Memorial Drive",1,457923,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230468,"Diamond Hill Plaza",0,457923,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230469,"Memorial Drive",1,457922,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230470,"Memorial Drive",1,457923,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230471,"Diamond Hill Plaza",0,457922,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230472,"Diamond Hill Plaza",0,457923,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230473,"Memorial Drive",1,457922,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230474,"Diamond Hill Plaza",0,457922,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230475,"Memorial Drive",1,457923,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230476,"Diamond Hill Plaza",0,457921,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230477,"Memorial Drive",1,457922,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230479,"Diamond Hill Plaza",0,457920,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230480,"Memorial Drive",1,457921,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230481,"Diamond Hill Plaza",0,457921,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230482,"Memorial Drive",1,457920,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230483,"Diamond Hill Plaza",0,457920,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230484,"Memorial Drive",1,457921,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230485,"Memorial Drive",1,457920,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230486,"Diamond Hill Plaza",0,457921,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230487,"Memorial Drive",1,457921,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230488,"Diamond Hill Plaza",0,457920,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230489,"Diamond Hill Plaza",0,457921,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230490,"Memorial Drive",1,457920,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230491,"Diamond Hill Plaza",0,457920,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230492,"Diamond Hill Plaza",0,457921,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230493,"Memorial Drive",1,457921,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230494,"Memorial Drive",1,457920,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230495,"Diamond Hill Plaza",0,457921,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230496,"Diamond Hill Plaza",0,457920,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230497,"Diamond Hill Plaza",0,457920,870006,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230498,"Memorial Drive",1,457921,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230499,"Memorial Drive",1,457921,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230500,"Memorial Drive",1,457920,870004,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230501,"Memorial Drive",1,457920,870004,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230504,"CCRI Warwick via Oaklawn Ave",1,458011,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230506,"CCRI Warwick via Pontiac Ave",1,457942,220046,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230507,"Kennedy Plaza via Pontiac Ave",0,458011,220056,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230508,"Kennedy Plaza via Oaklawn Ave",0,457942,300021,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230509,"CCRI Warwick via Pontiac Ave",1,458010,220046,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230510,"CCRI Warwick via Oaklawn Ave",1,457924,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230512,"Kennedy Plaza via Pontiac Ave",0,457924,220056,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230513,"CCRI Warwick via Oaklawn Ave",1,458011,300019,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230514,"Kennedy Plaza via Oaklawn Ave",0,458010,300021,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230515,"CCRI Warwick via Pontiac Ave",1,457942,220046,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230516,"Kennedy Plaza via Pontiac Ave",0,458011,220056,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230517,"CCRI Warwick via Oaklawn Ave",1,457924,300019,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230518,"Kennedy Plaza via Oaklawn Ave",0,457942,300021,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230519,"Kennedy Plaza via Pontiac Ave",0,457924,220056,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230520,"CCRI Warwick via Pontiac Ave",1,458010,220046,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230521,"CCRI Warwick via Oaklawn Ave",1,458011,300019,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230522,"Kennedy Plaza via Oaklawn Ave",0,458010,300021,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230523,"Kennedy Plaza via Pontiac Ave",0,458011,220056,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230524,"CCRI Warwick via Pontiac Ave",1,457942,220046,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230525,"Kennedy Plaza via Oaklawn Ave",0,457942,300021,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230526,"CCRI Warwick via Oaklawn Ave",1,457924,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230527,"CCRI Warwick via Pontiac Ave",1,458010,220046,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230528,"Kennedy Plaza via Pontiac Ave",0,457924,220056,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230529,"CCRI Warwick via Oaklawn Ave",1,458011,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230530,"Kennedy Plaza via Pontiac Ave",0,458011,220056,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230531,"Kennedy Plaza via Oaklawn Ave",0,458010,300021,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230532,"CCRI Warwick via Oaklawn Ave",1,457924,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230533,"CCRI Warwick via Pontiac Ave",1,457942,220046,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230534,"Kennedy Plaza via Oaklawn Ave",0,458010,300021,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230535,"Kennedy Plaza via Pontiac Ave",0,457924,220056,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230536,"Kennedy Plaza via Oaklawn Ave",0,457942,300021,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230537,"CCRI Warwick via Pontiac Ave",1,457942,220046,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230538,"CCRI Warwick via Pontiac Ave",1,458010,220046,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230539,"CCRI Warwick via Oaklawn Ave",1,458011,300019,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230540,"Kennedy Plaza via Oaklawn Ave",0,457942,300021,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230541,"Kennedy Plaza via Pontiac Ave",0,458011,220056,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230542,"CCRI Warwick via Oaklawn Ave",1,457924,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230543,"Kennedy Plaza via Pontiac Ave",0,457924,220056,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230544,"CCRI Warwick via Oaklawn Ave",1,458011,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230545,"CCRI Warwick via Pontiac Ave",1,458010,220046,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230546,"Kennedy Plaza via Oaklawn Ave",0,458010,300021,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230547,"Kennedy Plaza via Pontiac Ave",0,458011,220056,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230548,"CCRI Warwick via Oaklawn Ave",1,457924,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230549,"CCRI Warwick via Pontiac Ave",1,457942,220046,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230550,"Kennedy Plaza via Oaklawn Ave",0,457942,300021,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230551,"Kennedy Plaza via Oaklawn Ave",0,458009,300021,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230552,"Kennedy Plaza via Pontiac Ave",0,457924,220056,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230553,"CCRI Warwick via Pontiac Ave",1,457942,220046,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230554,"CCRI Warwick via Oaklawn Ave",1,458011,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230555,"CCRI Warwick via Pontiac Ave",1,458009,220046,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230556,"Kennedy Plaza via Pontiac Ave",0,458011,220056,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230557,"Kennedy Plaza via Pontiac Ave",0,457924,220056,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230558,"Kennedy Plaza via Oaklawn Ave",0,457942,300021,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230559,"CCRI Warwick via Oaklawn Ave",1,458011,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230560,"CCRI Warwick via Pontiac Ave",1,458009,220046,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230561,"CCRI Warwick via Oaklawn Ave",1,457924,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230562,"Kennedy Plaza via Pontiac Ave",0,457924,220056,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230563,"Kennedy Plaza via Pontiac Ave",0,458011,220056,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230564,"Kennedy Plaza via Oaklawn Ave",0,458009,300021,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230565,"Kennedy Plaza via Oaklawn Ave",0,457942,300021,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230566,"CCRI Warwick via Oaklawn Ave",1,458011,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230567,"CCRI Warwick via Pontiac Ave",1,458009,220046,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230568,"CCRI Warwick via Oaklawn Ave",1,457924,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230569,"CCRI Warwick via Pontiac Ave",1,457942,220046,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230570,"Kennedy Plaza via Oaklawn Ave",0,457942,300021,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230571,"Kennedy Plaza via Oaklawn Ave",0,458009,300021,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230572,"Kennedy Plaza via Pontiac Ave",0,458011,220056,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230573,"CCRI Warwick via Pontiac Ave",1,458009,220046,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230574,"CCRI Warwick via Oaklawn Ave",1,457924,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230575,"CCRI Warwick via Pontiac Ave",1,457942,220046,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230576,"Kennedy Plaza via Oaklawn Ave",0,457942,300021,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230577,"Kennedy Plaza via Oaklawn Ave",0,458009,300021,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230578,"Kennedy Plaza via Pontiac Ave",0,458011,220056,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230579,"Kennedy Plaza via Pontiac Ave",0,457924,220056,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230580,"CCRI Warwick via Oaklawn Ave",1,457924,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230581,"CCRI Warwick via Pontiac Ave",1,457942,220046,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230582,"CCRI Warwick via Oaklawn Ave",1,458011,300019,0,
30,hjun2506-Saturday-2-JU2025-0000010,4230583,"CCRI Warwick via Oaklawn Ave",1,458011,300019,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230585,"Kennedy Plaza via Pontiac Ave",0,457924,220056,0,
22,hjun2506-Saturday-2-JU2025-0000010,4230586,"CCRI Warwick via Pontiac Ave",1,458009,220046,0,
87,hjun2506-Saturday-2-JU2025-0000010,4230588,"Diamond Hill Plaza",0,457922,870006,0,
13,hjun2506-Saturday-2-JU2025-0000010,4230647,"Woodland Manor",1,457930,130021,0,
29,hjun2506-Saturday-2-JU2025-0000010,4230648,"CCRI Warwick",0,457930,290051,0,
29,hjun2506-Saturday-2-JU2025-0000010,4230649,"Conimicut",1,457930,290050,0,
13,hjun2506-Saturday-2-JU2025-0000010,4230650,"CCRI Warwick",0,457930,130024,0,
13,hjun2506-Saturday-2-JU2025-0000010,4230651,"Woodland Manor",1,457930,130021,0,
